variable_id,description,pct_nonnegative
n_lbchhgmis3,natchild no. 3: Child's other parent lives in household,0.1156
n_lchalfh3,natchild no. 3: Child age last lived with resp,2.2779
n_bwtxpfh3,natchild no. 3: Child born when expected,0.5554
n_bwtelfh3,natchild no. 3: Child born early or late,0.1861
n_bwtwkfh3,natchild no. 3: Weeks early or late,0.1832
n_bwtfh3,natchild no. 3: Birthweight,0.5018
n_bwtlbfh3,natchild no. 3: Birthweight in pounds,0.4172
n_bwtozfh3,natchild no. 3: Birthweight in ounces,0.4116
n_bwtkfh3,natchild no. 3: Birthweight kilograms,0.0818
n_bwtg5fh3,natchild no. 3: Birthweight: more than 5.5lbs (2.5kg),0.062
n_pregcesfh3,natchild no. 3: Cesarean delivery,0.5638
n_pregsmokefh3,natchild no. 3: Smoked during pregnancy,0.5667
n_pregsmkfh3,natchild no. 3: No. of cigarettes smoked during pregnancy,0.0564
n_auditc1fh3,natchild no. 3: Drinking during pregnancy,0.5667
n_auditc2fh3,natchild no. 3: Alcohol drinking: more or less,0.0338
n_auditc3fh3,natchild no. 3: Alcohol frequency past 12 months,0.031
n_auditc4fh3,natchild no. 3: Drinks on typical day,0.0338
n_auditc5fh3,natchild no. 3: Six or more drinks frequency,0.0338
n_nbclmprbfh3,natchild no. 3: Problems calming child,0.0169
n_nbfussfh3,natchild no. 3: Amount of fussing or crying,0.0169
n_nbsleepfh3,natchild no. 3: Time for child to settle into sleep,0.0169
n_nbwakesfh3,natchild no. 3: Number of times child wakes at night,0.0169
n_nbrefeatfh3,natchild no. 3: Refuses to eat statement,0.0169
n_nbnoappfh3,natchild no. 3: No appetite statement,0.0169
n_brfedfh3,natchild no. 3: Breastfeed,0.6315
n_brfedendfh3,natchild no. 3: Age breastfeeding stopped,0.4088
n_brfedend2fh3,natchild no. 3: Age breastfeeding stopped: unit,0.4116
n_reltopwcbfh3,natchild no. 3: Relationship to child's mother/father,0.203
n_lchlvfh4,natchild no. 4: Child resident - biological,1.3194
n_lchnofh4,natchild no. 4: PNO of resident biological child,0.5554
n_lchchkfh4,natchild no. 4: Date of birth check - resident biological child,0.5216
n_lchyd4fh4,natchild no. 4: Year biological child died,0.0197
n_lchsxfh4,"natchild no. 4: Sex of non-resident, deceased or stillborn biological child, or",0.7837
n_lchdoby4,natchild no. 4: Year of birth of non-resident or deceased biological child or bi,0.7076
n_lbchhgmis4,natchild no. 4: Child's other parent lives in household,0.031
n_lchalfh4,natchild no. 4: Child age last lived with resp,0.6738
n_bwtxpfh4,natchild no. 4: Child born when expected,0.203
n_bwtelfh4,natchild no. 4: Child born early or late,0.0818
n_bwtwkfh4,natchild no. 4: Weeks early or late,0.0818
n_bwtfh4,natchild no. 4: Birthweight,0.1804
n_bwtlbfh4,natchild no. 4: Birthweight in pounds,0.1551
n_bwtozfh4,natchild no. 4: Birthweight in ounces,0.1551
n_bwtkfh4,natchild no. 4: Birthweight kilograms,0.0226
n_bwtg5fh4,natchild no. 4: Birthweight: more than 5.5lbs (2.5kg),0.0282
n_pregcesfh4,natchild no. 4: Cesarean delivery,0.2086
n_pregsmokefh4,natchild no. 4: Smoked during pregnancy,0.2086
n_pregsmkfh4,natchild no. 4: No. of cigarettes smoked during pregnancy,0.0338
n_auditc1fh4,natchild no. 4: Drinking during pregnancy,0.2086
n_auditc2fh4,natchild no. 4: Alcohol drinking: more or less,0.0056
n_auditc3fh4,natchild no. 4: Alcohol frequency past 12 months,0.0028
n_auditc4fh4,natchild no. 4: Drinks on typical day,0.0056
n_auditc5fh4,natchild no. 4: Six or more drinks frequency,0.0056
n_nbclmprbfh4,natchild no. 4: Problems calming child,0.0113
n_nbfussfh4,natchild no. 4: Amount of fussing or crying,0.0113
n_nbsleepfh4,natchild no. 4: Time for child to settle into sleep,0.0113
n_nbwakesfh4,natchild no. 4: Number of times child wakes at night,0.0113
n_nbrefeatfh4,natchild no. 4: Refuses to eat statement,0.0113
n_nbnoappfh4,natchild no. 4: No appetite statement,0.0113
n_brfedfh4,natchild no. 4: Breastfeed,0.2284
n_brfedendfh4,natchild no. 4: Age breastfeeding stopped,0.1269
n_brfedend2fh4,natchild no. 4: Age breastfeeding stopped: unit,0.1297
n_reltopwcbfh4,natchild no. 4: Relationship to child's mother/father,0.0789
n_lchlvfh5,natchild no. 5: Child resident - biological,0.4342
n_lchnofh5,natchild no. 5: PNO of resident biological child,0.1635
n_lchchkfh5,natchild no. 5: Date of birth check - resident biological child,0.1551
n_lchyd4fh5,natchild no. 5: Year biological child died,0.0169
n_lchsxfh5,"natchild no. 5: Sex of non-resident, deceased or stillborn biological child, or",0.2735
n_lchdoby5,natchild no. 5: Year of birth of non-resident or deceased biological child or bi,0.2509
n_lbchhgmis5,natchild no. 5: Child's other parent lives in household,0.0056
n_lchalfh5,natchild no. 5: Child age last lived with resp,0.2368
n_bwtxpfh5,natchild no. 5: Child born when expected,0.0592
n_bwtelfh5,natchild no. 5: Child born early or late,0.0282
n_bwtwkfh5,natchild no. 5: Weeks early or late,0.0282
n_bwtfh5,natchild no. 5: Birthweight,0.0451
n_bwtlbfh5,natchild no. 5: Birthweight in pounds,0.0366
n_bwtozfh5,natchild no. 5: Birthweight in ounces,0.0366
n_bwtkfh5,natchild no. 5: Birthweight kilograms,0.0056
n_bwtg5fh5,natchild no. 5: Birthweight: more than 5.5lbs (2.5kg),0.0169
n_pregcesfh5,natchild no. 5: Cesarean delivery,0.0592
n_pregsmokefh5,natchild no. 5: Smoked during pregnancy,0.0592
n_pregsmkfh5,natchild no. 5: No. of cigarettes smoked during pregnancy,0.0197
n_auditc1fh5,natchild no. 5: Drinking during pregnancy,0.0592
n_auditc2fh5,natchild no. 5: Alcohol drinking: more or less,0.0
n_auditc3fh5,natchild no. 5: Alcohol frequency past 12 months,0.0
n_auditc4fh5,natchild no. 5: Drinks on typical day,0.0
n_auditc5fh5,natchild no. 5: Six or more drinks frequency,0.0
n_nbclmprbfh5,natchild no. 5: Problems calming child,0.0056
n_nbfussfh5,natchild no. 5: Amount of fussing or crying,0.0056
n_nbsleepfh5,natchild no. 5: Time for child to settle into sleep,0.0056
n_nbwakesfh5,natchild no. 5: Number of times child wakes at night,0.0056
n_nbrefeatfh5,natchild no. 5: Refuses to eat statement,0.0056
n_nbnoappfh5,natchild no. 5: No appetite statement,0.0056
n_brfedfh5,natchild no. 5: Breastfeed,0.0677
n_brfedendfh5,natchild no. 5: Age breastfeeding stopped,0.0282
n_brfedend2fh5,natchild no. 5: Age breastfeeding stopped: unit,0.0254
n_reltopwcbfh5,natchild no. 5: Relationship to child's mother/father,0.0338
n_lchlvfh6,natchild no. 6: Child resident - biological,0.1692
n_lchnofh6,natchild no. 6: PNO of resident biological child,0.0677
n_lchchkfh6,natchild no. 6: Date of birth check - resident biological child,0.062
n_lchyd4fh6,natchild no. 6: Year biological child died,0.0113
n_lchsxfh6,"natchild no. 6: Sex of non-resident, deceased or stillborn biological child, or",0.1015
n_lchdoby6,natchild no. 6: Year of birth of non-resident or deceased biological child or bi,0.093
n_lbchhgmis6,natchild no. 6: Child's other parent lives in household,0.0028
n_lchalfh6,natchild no. 6: Child age last lived with resp,0.0874
n_bwtxpfh6,natchild no. 6: Child born when expected,0.0169
n_bwtelfh6,natchild no. 6: Child born early or late,0.0056
n_bwtwkfh6,natchild no. 6: Weeks early or late,0.0056
n_bwtfh6,natchild no. 6: Birthweight,0.0085
n_bwtlbfh6,natchild no. 6: Birthweight in pounds,0.0085
n_bwtozfh6,natchild no. 6: Birthweight in ounces,0.0085
n_bwtkfh6,natchild no. 6: Birthweight kilograms,0.0
n_bwtg5fh6,natchild no. 6: Birthweight: more than 5.5lbs (2.5kg),0.0056
n_pregcesfh6,natchild no. 6: Cesarean delivery,0.0169
n_pregsmokefh6,natchild no. 6: Smoked during pregnancy,0.0169
n_pregsmkfh6,natchild no. 6: No. of cigarettes smoked during pregnancy,0.0085
n_auditc1fh6,natchild no. 6: Drinking during pregnancy,0.0169
n_auditc2fh6,natchild no. 6: Alcohol drinking: more or less,0.0
n_auditc3fh6,natchild no. 6: Alcohol frequency past 12 months,0.0
n_auditc4fh6,natchild no. 6: Drinks on typical day,0.0
n_auditc5fh6,natchild no. 6: Six or more drinks frequency,0.0
n_nbclmprbfh6,natchild no. 6: Problems calming child,0.0028
n_nbfussfh6,natchild no. 6: Amount of fussing or crying,0.0028
n_nbsleepfh6,natchild no. 6: Time for child to settle into sleep,0.0028
n_nbwakesfh6,natchild no. 6: Number of times child wakes at night,0.0028
n_nbrefeatfh6,natchild no. 6: Refuses to eat statement,0.0028
n_nbnoappfh6,natchild no. 6: No appetite statement,0.0028
n_brfedfh6,natchild no. 6: Breastfeed,0.0282
n_brfedendfh6,natchild no. 6: Age breastfeeding stopped,0.0085
n_brfedend2fh6,natchild no. 6: Age breastfeeding stopped: unit,0.0085
n_reltopwcbfh6,natchild no. 6: Relationship to child's mother/father,0.0113
n_lchlvfh7,natchild no. 7: Child resident - biological,0.0451
n_lchnofh7,natchild no. 7: PNO of resident biological child,0.0226
n_lchchkfh7,natchild no. 7: Date of birth check - resident biological child,0.0226
n_lchyd4fh7,natchild no. 7: Year biological child died,0.0056
n_lchsxfh7,"natchild no. 7: Sex of non-resident, deceased or stillborn biological child, or",0.0226
n_lchdoby7,natchild no. 7: Year of birth of non-resident or deceased biological child or bi,0.0169
n_lbchhgmis7,natchild no. 7: Child's other parent lives in household,0.0
n_lchalfh7,natchild no. 7: Child age last lived with resp,0.0169
n_bwtxpfh7,natchild no. 7: Child born when expected,0.0085
n_bwtelfh7,natchild no. 7: Child born early or late,0.0028
n_bwtwkfh7,natchild no. 7: Weeks early or late,0.0028
n_bwtfh7,natchild no. 7: Birthweight,0.0056
n_bwtlbfh7,natchild no. 7: Birthweight in pounds,0.0056
n_bwtozfh7,natchild no. 7: Birthweight in ounces,0.0056
n_bwtkfh7,natchild no. 7: Birthweight kilograms,0.0
n_bwtg5fh7,natchild no. 7: Birthweight: more than 5.5lbs (2.5kg),0.0028
n_pregcesfh7,natchild no. 7: Cesarean delivery,0.0085
n_pregsmokefh7,natchild no. 7: Smoked during pregnancy,0.0085
n_pregsmkfh7,natchild no. 7: No. of cigarettes smoked during pregnancy,0.0
n_auditc1fh7,natchild no. 7: Drinking during pregnancy,0.0085
n_auditc2fh7,natchild no. 7: Alcohol drinking: more or less,0.0
n_auditc3fh7,natchild no. 7: Alcohol frequency past 12 months,0.0
n_auditc4fh7,natchild no. 7: Drinks on typical day,0.0
n_auditc5fh7,natchild no. 7: Six or more drinks frequency,0.0
n_nbclmprbfh7,natchild no. 7: Problems calming child,0.0028
n_nbfussfh7,natchild no. 7: Amount of fussing or crying,0.0028
n_nbsleepfh7,natchild no. 7: Time for child to settle into sleep,0.0028
n_nbwakesfh7,natchild no. 7: Number of times child wakes at night,0.0028
n_nbrefeatfh7,natchild no. 7: Refuses to eat statement,0.0028
n_nbnoappfh7,natchild no. 7: No appetite statement,0.0028
n_brfedfh7,natchild no. 7: Breastfeed,0.0141
n_brfedendfh7,natchild no. 7: Age breastfeeding stopped,0.0113
n_brfedend2fh7,natchild no. 7: Age breastfeeding stopped: unit,0.0113
n_reltopwcbfh7,natchild no. 7: Relationship to child's mother/father,0.0
n_lchlvfh8,natchild no. 8: Child resident - biological,0.0085
n_lchnofh8,natchild no. 8: PNO of resident biological child,0.0028
n_lchchkfh8,natchild no. 8: Date of birth check - resident biological child,0.0028
n_lchyd4fh8,natchild no. 8: Year biological child died,0.0
n_lchsxfh8,"natchild no. 8: Sex of non-resident, deceased or stillborn biological child, or",0.0056
n_lchdoby8,natchild no. 8: Year of birth of non-resident or deceased biological child or bi,0.0028
n_lbchhgmis8,natchild no. 8: Child's other parent lives in household,0.0
n_lchalfh8,natchild no. 8: Child age last lived with resp,0.0028
n_bwtxpfh8,natchild no. 8: Child born when expected,0.0
n_bwtelfh8,natchild no. 8: Child born early or late,0.0
n_bwtwkfh8,natchild no. 8: Weeks early or late,0.0
n_bwtfh8,natchild no. 8: Birthweight,0.0
n_bwtlbfh8,natchild no. 8: Birthweight in pounds,0.0
n_bwtozfh8,natchild no. 8: Birthweight in ounces,0.0
n_bwtkfh8,natchild no. 8: Birthweight kilograms,0.0
n_bwtg5fh8,natchild no. 8: Birthweight: more than 5.5lbs (2.5kg),0.0
n_pregcesfh8,natchild no. 8: Cesarean delivery,0.0
n_pregsmokefh8,natchild no. 8: Smoked during pregnancy,0.0
n_pregsmkfh8,natchild no. 8: No. of cigarettes smoked during pregnancy,0.0
n_auditc1fh8,natchild no. 8: Drinking during pregnancy,0.0
n_auditc2fh8,natchild no. 8: Alcohol drinking: more or less,0.0
n_auditc3fh8,natchild no. 8: Alcohol frequency past 12 months,0.0
n_auditc4fh8,natchild no. 8: Drinks on typical day,0.0
n_auditc5fh8,natchild no. 8: Six or more drinks frequency,0.0
n_nbclmprbfh8,natchild no. 8: Problems calming child,0.0
n_nbfussfh8,natchild no. 8: Amount of fussing or crying,0.0
n_nbsleepfh8,natchild no. 8: Time for child to settle into sleep,0.0
n_nbwakesfh8,natchild no. 8: Number of times child wakes at night,0.0
n_nbrefeatfh8,natchild no. 8: Refuses to eat statement,0.0
n_nbnoappfh8,natchild no. 8: No appetite statement,0.0
n_brfedfh8,natchild no. 8: Breastfeed,0.0
n_brfedendfh8,natchild no. 8: Age breastfeeding stopped,0.0
n_brfedend2fh8,natchild no. 8: Age breastfeeding stopped: unit,0.0
n_reltopwcbfh8,natchild no. 8: Relationship to child's mother/father,0.0
n_lchlvfh9,natchild no. 9: Child resident - biological,0.0
n_lchnofh9,natchild no. 9: PNO of resident biological child,0.0
n_lchchkfh9,natchild no. 9: Date of birth check - resident biological child,0.0
n_lchyd4fh9,natchild no. 9: Year biological child died,0.0
n_lchsxfh9,"natchild no. 9: Sex of non-resident, deceased or stillborn biological child, or",0.0
n_lchdoby9,natchild no. 9: Year of birth of non-resident or deceased biological child or bi,0.0
n_lbchhgmis9,natchild no. 9: Child's other parent lives in household,0.0
n_lchalfh9,natchild no. 9: Child age last lived with resp,0.0
n_bwtxpfh9,natchild no. 9: Child born when expected,0.0
n_bwtelfh9,natchild no. 9: Child born early or late,0.0
n_bwtwkfh9,natchild no. 9: Weeks early or late,0.0
n_bwtfh9,natchild no. 9: Birthweight,0.0
n_bwtlbfh9,natchild no. 9: Birthweight in pounds,0.0
n_bwtozfh9,natchild no. 9: Birthweight in ounces,0.0
n_bwtkfh9,natchild no. 9: Birthweight kilograms,0.0
n_bwtg5fh9,natchild no. 9: Birthweight: more than 5.5lbs (2.5kg),0.0
n_pregcesfh9,natchild no. 9: Cesarean delivery,0.0
n_pregsmokefh9,natchild no. 9: Smoked during pregnancy,0.0
n_pregsmkfh9,natchild no. 9: No. of cigarettes smoked during pregnancy,0.0
n_auditc1fh9,natchild no. 9: Drinking during pregnancy,0.0
n_auditc2fh9,natchild no. 9: Alcohol drinking: more or less,0.0
n_auditc3fh9,natchild no. 9: Alcohol frequency past 12 months,0.0
n_auditc4fh9,natchild no. 9: Drinks on typical day,0.0
n_auditc5fh9,natchild no. 9: Six or more drinks frequency,0.0
n_nbclmprbfh9,natchild no. 9: Problems calming child,0.0
n_nbfussfh9,natchild no. 9: Amount of fussing or crying,0.0
n_nbsleepfh9,natchild no. 9: Time for child to settle into sleep,0.0
n_nbwakesfh9,natchild no. 9: Number of times child wakes at night,0.0
n_nbrefeatfh9,natchild no. 9: Refuses to eat statement,0.0
n_nbnoappfh9,natchild no. 9: No appetite statement,0.0
n_brfedfh9,natchild no. 9: Breastfeed,0.0
n_brfedendfh9,natchild no. 9: Age breastfeeding stopped,0.0
n_brfedend2fh9,natchild no. 9: Age breastfeeding stopped: unit,0.0
n_reltopwcbfh9,natchild no. 9: Relationship to child's mother/father,0.0
n_ncrrc_1,ncrrc no. 1: Age of child,0.0732
n_ncrrd_1,ncrrc no. 1: Child lives with,0.06
n_ncrrxxf_1,ncrrc no. 1: Child sex,0.0585
n_ncrrc_2,ncrrc no. 2: Age of child,0.0293
n_ncrrd_2,ncrrc no. 2: Child lives with,0.022
n_ncrrxxf_2,ncrrc no. 2: Child sex,0.022
n_ncrrc_3,ncrrc no. 3: Age of child,0.0088
n_ncrrd_3,ncrrc no. 3: Child lives with,0.0044
n_ncrrxxf_3,ncrrc no. 3: Child sex,0.0044
n_nonresch2id_1,"nonreschild no. 1: Identification number for each Step, Biological or Adopted ch",1.497
n_pwcparnam_1,nonreschild no. 1: Other parent code,0.062
n_nrclives_1,nonreschild no. 1: Non-res child mostly lives with,1.435
n_livedwithnrc_1,nonreschild no. 1: Child ever lived with Respondent,1.4209
n_mthslwc_1,nonreschild no. 1: Months since Respondent lived with child,0.5244
n_yrslwc_1,nonreschild no. 1: Years since Respondent lived with child,0.5582
n_nrcbirthc_1,nonreschild no. 1: Name on child's birth certificate,0.9416
n_seekidnrc_1,nonreschild no. 1: How often contact child outside HH,1.4096
n_seekidnrc1_1,nonreschild no. 1: How often remote contact child outside HH,1.4124
n_reltopwc_1,nonreschild no. 1: Relationship to child's mother/father,1.2658
